loss,grad_norm,batchsize,time
2.84656310081482,98.77908325195312,20,1715436986.624406
2.4826786518096924,106.9529800415039,21,1715437018.3179464
2.79443359375,94.40221405029295,23,1715437039.9183378
3.111816167831421,103.59302520751952,25,1715437065.720711
2.6766858100891118,84.57820129394531,29,1715437091.1209297
2.8430347442626953,94.84346771240234,20,1715437167.7255292
2.6280903816223145,98.45023345947266,22,1715437168.0917177
2.4570090770721436,95.49259948730469,24,1715437168.4830422
2.657679796218872,82.14600372314453,24,1715437168.8490481
2.6155662536621094,78.82433319091797,30,1715437169.331671
2.8197813034057617,86.36767578125,30,1715437169.810274
2.886979341506958,90.23748779296875,30,1715437170.220192
2.983147621154785,77.65804290771484,30,1715437170.6289482
2.6119444370269775,82.64851379394531,31,1715437171.0591965
2.8837287425994873,70.64759826660156,31,1715437171.4810185
2.9295806884765625,80.27317810058594,34,1715437171.9492376
2.55293869972229,74.87409210205078,35,1715437172.4414544
2.5394492149353027,76.27381134033203,36,1715437172.9367616
2.992506265640259,71.25167083740234,37,1715437173.4524918
2.858613967895508,73.81482696533203,38,1715437174.0402899
2.6996707916259766,65.67076873779297,42,1715437174.6966238
2.9570329189300537,69.42277526855469,43,1715437175.3725517
2.8541436195373535,67.30315399169922,43,1715437176.0383148
2.630201578140259,63.800418853759766,44,1715437176.7084742
2.565171957015991,68.09095001220703,44,1715437177.382868
2.708540439605713,64.37214660644531,46,1715437178.0832016
2.5737931728363037,66.74626922607422,48,1715437178.8357108
2.830584764480591,64.07962799072266,50,1715437179.5976458
2.8064815998077393,67.96488189697266,50,1715437180.3516736
2.91164493560791,68.0971450805664,51,1715437181.1377447
2.798363208770752,63.58686065673828,52,1715437181.9342072
2.725353956222534,64.12872314453125,53,1715437182.757171
2.487312078475952,61.74368667602539,54,1715437183.6043603
2.5613930225372314,59.27693557739258,55,1715437184.4625409
2.804737091064453,62.72028732299805,55,1715437185.3048198
2.717470645904541,56.80249786376953,55,1715437186.1354115
2.5928728580474854,60.347312927246094,57,1715437187.029521
2.778860569000244,58.89385986328125,59,1715437187.9459739
2.550334930419922,54.40688705444336,59,1715437188.8388174
